symbol,fundingTime,fundingRate,markPrice
ETHUSDT,1669737600000,0.00010000,
ETHUSDT,1669766400007,0.00009218,
ETHUSDT,1669795200000,0.00010000,
ETHUSDT,1669824000015,0.00010000,
ETHUSDT,1669852800001,-0.00001967,
ETHUSDT,1669881600006,0.00003623,
ETHUSDT,1669910400000,0.00010000,
ETHUSDT,1669939200001,0.00010000,
ETHUSDT,1669968000016,-0.00000244,
ETHUSDT,1669996800017,0.00004870,
ETHUSDT,1670025600006,-0.00000481,
ETHUSDT,1670054400000,-0.00002779,
ETHUSDT,1670083200011,-0.00002251,
ETHUSDT,1670112000006,-0.00004991,
ETHUSDT,1670140800000,-0.00000149,
ETHUSDT,1670169600006,0.00003593,
ETHUSDT,1670198400002,0.00005566,
ETHUSDT,1670227200011,-0.00002459,
ETHUSDT,1670256000008,0.00005578,
ETHUSDT,1670284800014,0.00004181,
ETHUSDT,1670313600027,0.00001389,
ETHUSDT,1670342400009,0.00004364,
ETHUSDT,1670371200000,0.00008029,
ETHUSDT,1670400000000,0.00000595,
ETHUSDT,1670428800000,-0.00000233,
ETHUSDT,1670457600006,0.00000063,
ETHUSDT,1670486400000,0.00001744,
ETHUSDT,1670515200014,-0.00000092,
ETHUSDT,1670544000017,0.00010000,
ETHUSDT,1670572800005,0.00006855,
ETHUSDT,1670601600000,0.00004900,
ETHUSDT,1670630400009,-0.00001674,
ETHUSDT,1670659200010,0.00006407,
ETHUSDT,1670688000001,0.00006841,
ETHUSDT,1670716800011,-0.00002288,
ETHUSDT,1670745600007,0.00001946,
ETHUSDT,1670774400011,0.00001359,
ETHUSDT,1670803200000,0.00003843,
ETHUSDT,1670832000004,-0.00002359,
ETHUSDT,1670860800000,-0.00002692,
ETHUSDT,1670889600000,0.00008949,
ETHUSDT,1670918400018,0.00010000,
ETHUSDT,1670947200011,0.00010000,
ETHUSDT,1670976000010,0.00010000,
ETHUSDT,1671004800015,0.00010000,
ETHUSDT,1671033600004,0.00010000,
ETHUSDT,1671062400000,0.00010000,
ETHUSDT,1671091200023,0.00010000,
ETHUSDT,1671120000010,0.00010000,
ETHUSDT,1671148800016,0.00010000,
ETHUSDT,1671177600011,0.00010000,
ETHUSDT,1671206400001,-0.00003780,
ETHUSDT,1671235200001,0.00008697,
ETHUSDT,1671264000011,-0.00006429,
ETHUSDT,1671292800011,0.00003413,
ETHUSDT,1671321600008,0.00005955,
ETHUSDT,1671350400001,0.00007900,
ETHUSDT,1671379200012,0.00004105,
ETHUSDT,1671408000000,-0.00003395,
ETHUSDT,1671436800000,0.00000570,
ETHUSDT,1671465600000,-0.00000601,
ETHUSDT,1671494400005,0.00008479,
ETHUSDT,1671523200016,0.00004111,
ETHUSDT,1671552000000,0.00009832,
ETHUSDT,1671580800007,0.00004626,
ETHUSDT,1671609600012,0.00008575,
ETHUSDT,1671638400017,0.00006565,
ETHUSDT,1671667200004,0.00008923,
ETHUSDT,1671696000000,0.00009813,
ETHUSDT,1671724800001,0.00007887,
ETHUSDT,1671753600018,0.00007468,
ETHUSDT,1671782400000,0.00010000,
ETHUSDT,1671811200000,-0.00000728,
ETHUSDT,1671840000001,0.00006767,
ETHUSDT,1671868800007,0.00010000,
ETHUSDT,1671897600008,0.00000527,
ETHUSDT,1671926400000,-0.00000384,
ETHUSDT,1671955200013,0.00000041,
ETHUSDT,1671984000000,0.00001343,
ETHUSDT,1672012800001,0.00006962,
ETHUSDT,1672041600000,0.00001023,
ETHUSDT,1672070400005,0.00002594,
ETHUSDT,1672099200005,0.00010000,
ETHUSDT,1672128000010,0.00002226,
ETHUSDT,1672156800006,0.00007546,
ETHUSDT,1672185600010,0.00010000,
ETHUSDT,1672214400010,0.00006253,
ETHUSDT,1672243200010,-0.00002352,
ETHUSDT,1672272000011,0.00010000,
ETHUSDT,1672300800000,0.00005835,
ETHUSDT,1672329600008,0.00010000,
ETHUSDT,1672358400000,0.00010000,
ETHUSDT,1672387200000,0.00010000,
ETHUSDT,1672416000000,0.00010000,
ETHUSDT,1672444800014,0.00010000,
ETHUSDT,1672473600000,0.00010000,
ETHUSDT,1672502400000,0.00010000,
ETHUSDT,1672531200000,0.00010000,
ETHUSDT,1672560000008,0.00010000,
ETHUSDT,1672588800000,0.00010000,
ETHUSDT,1672617600000,0.00010000,
ETHUSDT,1672646400008,0.00008878,
ETHUSDT,1672675200015,0.00007464,
ETHUSDT,1672704000003,0.00000890,
ETHUSDT,1672732800018,0.00005228,
ETHUSDT,1672761600000,0.00002948,
ETHUSDT,1672790400000,0.00007609,
ETHUSDT,1672819200016,0.00010000,
ETHUSDT,1672848000011,0.00010000,
ETHUSDT,1672876800009,0.00010000,
ETHUSDT,1672905600011,0.00010000,
ETHUSDT,1672934400000,0.00010000,
ETHUSDT,1672963200005,0.00010000,
ETHUSDT,1672992000001,0.00010000,
