symbol,fundingTime,fundingRate,markPrice
BTCUSD_PERP,1698307200000,0.00010000,
BTCUSD_PERP,1698336000000,0.00010000,
BTCUSD_PERP,1698364800000,0.00010000,
BTCUSD_PERP,1698393600000,0.00010000,
BTCUSD_PERP,1698422400000,0.00010000,
BTCUSD_PERP,1698451200000,0.00010000,
BTCUSD_PERP,1698480000000,0.00010000,
BTCUSD_PERP,1698508800000,0.00010000,
BTCUSD_PERP,1698537600000,0.00010000,
BTCUSD_PERP,1698566400000,0.00010000,
BTCUSD_PERP,1698595200000,0.00010000,
BTCUSD_PERP,1698624000000,0.00010000,
BTCUSD_PERP,1698652800000,0.00010000,
BTCUSD_PERP,1698681600000,0.00010000,
BTCUSD_PERP,1698710400000,0.00010000,
BTCUSD_PERP,1698739200000,0.00010000,
BTCUSD_PERP,1698768000000,0.00010000,
BTCUSD_PERP,1698796800001,0.00010000,
BTCUSD_PERP,1698825600000,0.00010000,34475.10000000
BTCUSD_PERP,1698854400000,0.00020710,34322.50000000
BTCUSD_PERP,1698883200000,0.00027082,35456.80000000
BTCUSD_PERP,1698912000000,0.00015694,35321.90000000
BTCUSD_PERP,1698940800000,0.00010000,34656.72180374
BTCUSD_PERP,1698969600000,0.00010000,34949.53691101
BTCUSD_PERP,1698998400000,0.00010000,34476.56217049
BTCUSD_PERP,1699027200000,0.00010000,34776.88562204
BTCUSD_PERP,1699056000000,0.00010000,34721.40000000
BTCUSD_PERP,1699084800000,0.00010000,34777.09511597
BTCUSD_PERP,1699113600000,0.00010000,34717.12671795
BTCUSD_PERP,1699142400000,0.00010000,35080.70000000
BTCUSD_PERP,1699171200000,0.00010000,35190.84096756
BTCUSD_PERP,1699200000000,0.00010000,34919.75338701
BTCUSD_PERP,1699228800000,0.00010000,35044.00000000
BTCUSD_PERP,1699257600001,0.00010000,34933.79203880
BTCUSD_PERP,1699286400000,0.00010000,35098.21111851
BTCUSD_PERP,1699315200000,0.00010000,35045.35283915
BTCUSD_PERP,1699344000000,0.00010000,34953.69855574
BTCUSD_PERP,1699372800000,0.00010000,34733.80000000
BTCUSD_PERP,1699401600000,0.00010000,35427.74219537
BTCUSD_PERP,1699430400000,0.00010000,35236.76446926
BTCUSD_PERP,1699459200000,0.00010000,35238.20000000
BTCUSD_PERP,1699488000000,0.00010000,35634.90484678
BTCUSD_PERP,1699516800000,0.00010000,36562.54191938
BTCUSD_PERP,1699545600000,0.00010306,37135.60000000
BTCUSD_PERP,1699574400000,0.00010000,36705.01148005
BTCUSD_PERP,1699603200000,0.00021840,36477.21651649
BTCUSD_PERP,1699632000000,0.00010000,37092.51892239
BTCUSD_PERP,1699660800000,0.00010000,37323.90000000
BTCUSD_PERP,1699689600000,0.00010000,37032.53987882
BTCUSD_PERP,1699718400000,0.00010000,37082.05496667
BTCUSD_PERP,1699747200000,0.00010000,37160.40000000
BTCUSD_PERP,1699776000001,0.00010000,37159.51241748
BTCUSD_PERP,1699804800000,0.00010000,37202.30000000
BTCUSD_PERP,1699833600000,0.00020002,37098.01747643
BTCUSD_PERP,1699862400000,0.00010000,36993.93394890
BTCUSD_PERP,1699891200000,0.00010000,36867.16791165
BTCUSD_PERP,1699920000000,0.00010000,36488.42819883
BTCUSD_PERP,1699948800000,0.00010000,36721.50000000
BTCUSD_PERP,1699977600000,0.00010000,36170.00000000
BTCUSD_PERP,1700006400000,0.00010000,35565.50789987
BTCUSD_PERP,1700035200001,0.00012568,35600.60000000
BTCUSD_PERP,1700064000000,0.00010000,36426.86102612
BTCUSD_PERP,1700092800000,0.00010000,37889.50000000
BTCUSD_PERP,1700121600000,0.00010000,37459.00740235
BTCUSD_PERP,1700150400000,0.00010000,36419.94045955
BTCUSD_PERP,1700179200000,0.00010000,36173.25651465
BTCUSD_PERP,1700208000000,0.00010000,36252.70000000
BTCUSD_PERP,1700236800000,0.00010000,36060.00000000
BTCUSD_PERP,1700265600000,0.00010000,36625.39657335
BTCUSD_PERP,1700294400000,0.00010000,36430.85315799
BTCUSD_PERP,1700323200000,0.00010000,36670.96040276
BTCUSD_PERP,1700352000000,0.00010000,36585.70000000
BTCUSD_PERP,1700380800000,0.00010000,36632.40000000
BTCUSD_PERP,1700409600001,0.00010000,36583.49731639
BTCUSD_PERP,1700438400000,0.00010000,37389.02979896
BTCUSD_PERP,1700467200000,0.00010000,37262.76249083
BTCUSD_PERP,1700496000000,0.00010000,37489.10000000
BTCUSD_PERP,1700524800000,0.00010000,37465.52873246
BTCUSD_PERP,1700553600000,0.00010000,37292.42837271
BTCUSD_PERP,1700582400000,0.00010000,37000.37134219
BTCUSD_PERP,1700611200000,0.00010000,35748.82016156
BTCUSD_PERP,1700640000000,0.00010000,36450.27173503
BTCUSD_PERP,1700668800000,0.00010000,36485.00000000
BTCUSD_PERP,1700697600000,0.00010000,37423.70000000
BTCUSD_PERP,1700726400000,0.00010000,37382.39639124
BTCUSD_PERP,1700755200001,0.00010000,36953.57834855
BTCUSD_PERP,1700784000000,0.00010000,37293.00000000
BTCUSD_PERP,1700812800000,0.00010000,37540.00000000
BTCUSD_PERP,1700841600006,0.00010000,38248.00311828
BTCUSD_PERP,1700870400000,0.00010000,37734.10000000
BTCUSD_PERP,1700899200000,0.00010000,37827.60000000
BTCUSD_PERP,1700928000000,0.00010000,37717.20804886
BTCUSD_PERP,1700956800001,0.00010000,37798.52240738
BTCUSD_PERP,1700985600000,0.00010000,37805.32175328
BTCUSD_PERP,1701014400000,0.00010000,37449.72539601
BTCUSD_PERP,1701043200000,0.00010000,37458.30000000
BTCUSD_PERP,1701072000000,0.00010000,37294.38847379
BTCUSD_PERP,1701100800000,0.00010000,36755.52677806
BTCUSD_PERP,1701129600000,0.00010000,37248.00000000
BTCUSD_PERP,1701158400000,0.00010000,37105.00000000
BTCUSD_PERP,1701187200000,0.00010000,37521.93804971
BTCUSD_PERP,1701216000000,0.00006017,37825.95592646
BTCUSD_PERP,1701244800000,0.00010000,38106.41855235
BTCUSD_PERP,1701273600000,0.00009013,37830.50000000
BTCUSD_PERP,1701302400000,0.00010000,37848.22728028
BTCUSD_PERP,1701331200001,0.00010000,37792.88000036
BTCUSD_PERP,1701360000000,0.00010000,37606.30000000
BTCUSD_PERP,1701388800000,0.00005697,37718.60000000
BTCUSD_PERP,1701417600000,0.00010000,38253.80000000
BTCUSD_PERP,1701446400000,0.00010000,38423.06603949
BTCUSD_PERP,1701475200000,0.00010000,38687.30000000
BTCUSD_PERP,1701504000000,0.00010000,38721.29562346
BTCUSD_PERP,1701532800000,0.00010000,38832.11557779
BTCUSD_PERP,1701561600000,0.00010000,39469.38521605
BTCUSD_PERP,1701590400000,0.00010000,39502.60000000
BTCUSD_PERP,1701619200000,0.00010000,39776.10000000
BTCUSD_PERP,1701648000000,0.00010000,40004.10000000
BTCUSD_PERP,1701676800000,0.00036030,41471.40424251
BTCUSD_PERP,1701705600000,0.00010000,41286.70000000
BTCUSD_PERP,1701734400000,0.00010000,41998.10000000
BTCUSD_PERP,1701763200000,0.00010000,41549.25532515
BTCUSD_PERP,1701792000000,0.00010000,42282.00000000
BTCUSD_PERP,1701820800000,0.00010000,44093.80000000
BTCUSD_PERP,1701849600000,0.00010000,43693.01424481
BTCUSD_PERP,1701878400000,0.00010000,43800.10000000
BTCUSD_PERP,1701907200000,0.00010000,43776.56931622
BTCUSD_PERP,1701936000000,0.00010000,43901.02922149
BTCUSD_PERP,1701964800000,0.00010000,43662.04137222
BTCUSD_PERP,1701993600000,0.00010000,43298.01228680
BTCUSD_PERP,1702022400000,0.00010000,43189.20000000
BTCUSD_PERP,1702051200000,0.00013355,43777.28472225
BTCUSD_PERP,1702080000000,0.00010000,44190.17716185
BTCUSD_PERP,1702108800000,0.00010000,44229.87425102
BTCUSD_PERP,1702137600000,0.00010000,44098.20000000
BTCUSD_PERP,1702166400000,0.00021191,43739.03660511
BTCUSD_PERP,1702195200000,0.00029779,43999.90000000
BTCUSD_PERP,1702224000000,0.00028043,43947.00000000
BTCUSD_PERP,1702252800000,0.00013955,43813.10000000
BTCUSD_PERP,1702281600000,0.00010000,42135.20000000
BTCUSD_PERP,1702310400000,0.00020700,41815.17194722
BTCUSD_PERP,1702339200000,0.00010000,41240.60000000
BTCUSD_PERP,1702368000000,0.00010000,41926.10000000
BTCUSD_PERP,1702396800000,0.00010000,41358.75069359
BTCUSD_PERP,1702425600000,0.00013376,41478.22506664
BTCUSD_PERP,1702454400000,0.00010000,41098.70769196
BTCUSD_PERP,1702483200000,0.00018380,41937.90000000
BTCUSD_PERP,1702512000000,0.00010000,42883.61061802
BTCUSD_PERP,1702540800000,0.00010000,42909.48896712
BTCUSD_PERP,1702569600000,0.00010000,42464.20000000
BTCUSD_PERP,1702598400000,0.00010000,43030.10082980
BTCUSD_PERP,1702627200000,0.00010000,42721.63334746
BTCUSD_PERP,1702656000000,0.00010000,41899.70949025
BTCUSD_PERP,1702684800000,0.00010000,41958.30000000
BTCUSD_PERP,1702713600000,0.00015952,42226.53958187
BTCUSD_PERP,1702742400000,0.00023314,42588.54113272
BTCUSD_PERP,1702771200000,0.00010000,42265.27071242
BTCUSD_PERP,1702800000000,0.00019413,41873.41630643
BTCUSD_PERP,1702828800000,0.00018649,41791.30000000
BTCUSD_PERP,1702857600000,0.00020233,41355.85893158
BTCUSD_PERP,1702886400000,0.00010000,41102.09129793
BTCUSD_PERP,1702915200000,0.00016909,41256.60000000
BTCUSD_PERP,1702944000000,0.00010000,42662.15216386
BTCUSD_PERP,1702972800001,0.00010468,43048.60000000
BTCUSD_PERP,1703001600000,0.00010000,42492.30000000
BTCUSD_PERP,1703030400000,0.00010000,42280.50000000
BTCUSD_PERP,1703059200000,0.00010000,42924.80000000
BTCUSD_PERP,1703088000000,0.00010000,44075.80000000
BTCUSD_PERP,1703116800000,0.00018578,43696.16136883
BTCUSD_PERP,1703145600000,0.00033395,43783.02588374
BTCUSD_PERP,1703174400000,0.00011328,43840.87826312
BTCUSD_PERP,1703203200000,0.00015821,43901.10000000
BTCUSD_PERP,1703232000000,0.00014477,43621.67497645
BTCUSD_PERP,1703260800001,0.00022462,43712.10000000
BTCUSD_PERP,1703289600000,0.00010000,44026.21356427
BTCUSD_PERP,1703318400000,0.00010000,43607.10000000
BTCUSD_PERP,1703347200000,0.00010000,43799.30000000
BTCUSD_PERP,1703376000000,0.00010000,43747.00000000
BTCUSD_PERP,1703404800000,0.00028275,43696.50000000
BTCUSD_PERP,1703433600000,0.00010363,43738.10000000
BTCUSD_PERP,1703462400000,0.00010000,43042.37222417
BTCUSD_PERP,1703491200000,0.00039931,43248.53803312
BTCUSD_PERP,1703520000001,0.00042842,43671.44780111
BTCUSD_PERP,1703548800000,0.00051660,43624.10000000
BTCUSD_PERP,1703577600000,0.00038776,42795.80000000
BTCUSD_PERP,1703606400000,0.00056745,42410.05871267
BTCUSD_PERP,1703635200000,0.00033079,42546.50000000
BTCUSD_PERP,1703664000000,0.00035965,42494.70000000
BTCUSD_PERP,1703692800001,0.00043689,43022.80000000
BTCUSD_PERP,1703721600000,0.00010000,43484.10000000
BTCUSD_PERP,1703750400000,0.00051480,43096.10000000
BTCUSD_PERP,1703779200000,0.00050095,42489.18412321
BTCUSD_PERP,1703808000000,0.00018605,42607.51751572
BTCUSD_PERP,1703836800000,0.00022275,42323.42825006
BTCUSD_PERP,1703865600000,0.00022356,42306.36885289
BTCUSD_PERP,1703894400000,0.00012702,42101.80000000
BTCUSD_PERP,1703923200000,0.00053001,41983.50000000
BTCUSD_PERP,1703952000000,0.00026444,42402.30000000
BTCUSD_PERP,1703980800000,0.00027083,42173.70000000
BTCUSD_PERP,1704009600000,0.00033659,42557.33652914
BTCUSD_PERP,1704038400000,0.00037807,42468.68354211
BTCUSD_PERP,1704067200000,0.00037711,42294.07553389
BTCUSD_PERP,1704096000000,0.00020162,42506.41370846
BTCUSD_PERP,1704124800000,0.00028010,42817.70976995
BTCUSD_PERP,1704153600000,0.00059009,44240.13570534
BTCUSD_PERP,1704182400000,0.00036388,45545.70000000
BTCUSD_PERP,1704211200000,0.00033397,45239.35280585
BTCUSD_PERP,1704240000000,0.00010000,44992.90000000
BTCUSD_PERP,1704268800000,0.00013201,45058.60187812
BTCUSD_PERP,1704297600000,0.00010000,43005.58309130
BTCUSD_PERP,1704326400000,0.00010000,42850.00000000
BTCUSD_PERP,1704355200000,0.00010000,42787.03963338
BTCUSD_PERP,1704384000000,0.00010000,44081.35324125
BTCUSD_PERP,1704412800000,-0.00008453,44177.41721402
BTCUSD_PERP,1704441600000,0.00010000,43801.60000000
BTCUSD_PERP,1704470400000,0.00010000,43512.72731804
BTCUSD_PERP,1704499200000,-0.00009720,44162.70000000
BTCUSD_PERP,1704528000000,0.00001185,43671.20000000
BTCUSD_PERP,1704556800000,0.00001285,43878.65163981
BTCUSD_PERP,1704585600000,-0.00004106,43980.40000000
BTCUSD_PERP,1704614400000,0.00010000,44092.48502784
BTCUSD_PERP,1704643200000,0.00010000,44066.54114564
BTCUSD_PERP,1704672000000,0.00000201,43930.70000000
BTCUSD_PERP,1704700800000,0.00008872,43969.60000000
BTCUSD_PERP,1704729600000,0.00004837,44992.51294916
BTCUSD_PERP,1704758400000,0.00010000,46993.50000000
BTCUSD_PERP,1704787200000,0.00010000,46854.79216651
BTCUSD_PERP,1704816000000,0.00010000,46872.00000000
BTCUSD_PERP,1704844800000,0.00010000,46128.36219372
BTCUSD_PERP,1704873600000,0.00010000,45779.29359803
BTCUSD_PERP,1704902400000,0.00010000,45560.26980578
BTCUSD_PERP,1704931200000,0.00010000,46671.02867750
BTCUSD_PERP,1704960000000,0.00010000,46118.51901603
BTCUSD_PERP,1704988800000,0.00010000,46789.02822718
BTCUSD_PERP,1705017600001,0.00010000,46360.70000000
BTCUSD_PERP,1705046400000,0.00010000,46018.60000000
BTCUSD_PERP,1705075200000,0.00010000,44452.66558974
BTCUSD_PERP,1705104000000,0.00010000,42766.03178727
BTCUSD_PERP,1705132800000,0.00010000,43092.60000000
BTCUSD_PERP,1705161600000,0.00010000,43137.19720862
BTCUSD_PERP,1705190400000,0.00004024,42826.40000000
BTCUSD_PERP,1705219200000,0.00010000,42991.75213478
BTCUSD_PERP,1705248000000,0.00010000,42886.39099371
BTCUSD_PERP,1705276800000,0.00008340,41686.81893637
BTCUSD_PERP,1705305600000,0.00002207,42685.44249284
BTCUSD_PERP,1705334400001,0.00010000,42237.01233200
BTCUSD_PERP,1705363200000,0.00010000,42476.76318400
BTCUSD_PERP,1705392000000,0.00010000,42733.90000000
BTCUSD_PERP,1705420800000,0.00010000,43221.90000000
BTCUSD_PERP,1705449600000,0.00010000,43109.41894259
BTCUSD_PERP,1705478400000,0.00002595,42615.30000000
BTCUSD_PERP,1705507200000,0.00010000,42443.71499437
BTCUSD_PERP,1705536000000,0.00010000,42728.28861833
BTCUSD_PERP,1705564800001,0.00010000,42868.63248356
BTCUSD_PERP,1705593600000,0.00010000,42586.10000000
BTCUSD_PERP,1705622400000,0.00010000,41280.10000000
BTCUSD_PERP,1705651200000,0.00010000,41230.62130132
BTCUSD_PERP,1705680000002,0.00010000,40864.00000000
BTCUSD_PERP,1705708800000,0.00010000,41626.83809535
BTCUSD_PERP,1705737600000,0.00010000,41634.89612368
BTCUSD_PERP,1705766400000,0.00010000,41541.59035057
BTCUSD_PERP,1705795200000,0.00010000,41663.97594491
BTCUSD_PERP,1705824000001,0.00010000,41620.11497838
BTCUSD_PERP,1705852800000,0.00010000,41638.50000000
BTCUSD_PERP,1705881600000,0.00010000,41562.70000000
BTCUSD_PERP,1705910400000,0.00010000,40989.00000000
BTCUSD_PERP,1705939200000,0.00010000,40716.54940951
BTCUSD_PERP,1705968000000,0.00010000,39507.50000000
BTCUSD_PERP,1705996800000,0.00010000,39729.59368238
BTCUSD_PERP,1706025600000,0.00010000,39169.44946752
BTCUSD_PERP,1706054400000,0.00010000,39864.71245912
BTCUSD_PERP,1706083200000,0.00010000,39950.20000000
BTCUSD_PERP,1706112000000,0.00010000,40034.67604479
BTCUSD_PERP,1706140800001,0.00010000,40072.40000000
BTCUSD_PERP,1706169600000,0.00010000,40102.94827893
BTCUSD_PERP,1706198400000,0.00010000,39791.14459622
BTCUSD_PERP,1706227200000,0.00010000,39928.50682642
BTCUSD_PERP,1706256000000,0.00010000,39959.60000000
BTCUSD_PERP,1706284800000,0.00010000,41410.50000000
BTCUSD_PERP,1706313600000,0.00010000,41800.90000000
BTCUSD_PERP,1706342400000,0.00010000,41699.90000000
BTCUSD_PERP,1706371200000,0.00005219,41792.00000000
BTCUSD_PERP,1706400000001,0.00010000,42110.33565427
BTCUSD_PERP,1706428800000,0.00010000,42391.65783558
