timestamp,Close,High,Low,Open,Volume
2022-06-21 12:00:00+00:00,77.82,77.91,77.82,77.91,80632.0
2022-06-21 13:00:00+00:00,77.83,77.85,77.8,77.82,532137.0
2022-06-21 14:00:00+00:00,77.83,77.84,77.8,77.84,314791.0
2022-06-21 15:00:00+00:00,77.82,77.85,77.81,77.83,902117.0
2022-06-21 16:00:00+00:00,77.83,77.83,77.81,77.82,686946.0
2022-06-21 17:00:00+00:00,77.83,77.84,77.81,77.83,830381.0
2022-06-21 18:00:00+00:00,77.83,77.84,77.82,77.83,477390.0
2022-06-21 19:00:00+00:00,77.83,77.84,77.82,77.83,811855.0
2022-06-21 20:00:00+00:00,77.81,77.84,77.81,77.84,660663.0
2022-06-21 23:00:00+00:00,77.76,77.76,77.76,77.76,990.0
2022-06-22 11:00:00+00:00,77.94,77.94,77.94,77.94,989.0
2022-06-22 12:00:00+00:00,77.96,77.98,77.9,77.98,6881.0
2022-06-22 13:00:00+00:00,78.01,78.05,77.99,78.0,876381.0
2022-06-22 14:00:00+00:00,78.03,78.04,78.0,78.01,307640.0
2022-06-22 15:00:00+00:00,78.01,78.05,78.01,78.03,311410.0
2022-06-22 16:00:00+00:00,78.04,78.05,78.01,78.01,204878.0
2022-06-22 17:00:00+00:00,78.05,78.06,78.02,78.04,942289.0
2022-06-22 18:00:00+00:00,78.04,78.06,78.03,78.05,458530.0
2022-06-22 19:00:00+00:00,78.06,78.07,78.04,78.04,704457.0
2022-06-22 20:00:00+00:00,78.04,78.07,78.04,78.06,612708.0
2022-06-23 12:00:00+00:00,78.15,78.17,78.14,78.17,1601.0
2022-06-23 13:00:00+00:00,78.31,78.32,78.18,78.18,910648.0
2022-06-23 14:00:00+00:00,78.26,78.31,78.23,78.31,930864.0
2022-06-23 15:00:00+00:00,78.2,78.25,78.18,78.25,966849.0
2022-06-23 16:00:00+00:00,78.22,78.23,78.18,78.19,566327.0
2022-06-23 17:00:00+00:00,78.16,78.23,78.16,78.22,765308.0
2022-06-23 18:00:00+00:00,78.14,78.18,78.12,78.17,1381862.0
2022-06-23 19:00:00+00:00,78.13,78.14,78.12,78.13,707846.0
2022-06-23 20:00:00+00:00,78.13,78.13,78.11,78.13,120172.0
2022-06-23 21:00:00+00:00,78.13,78.13,78.13,78.13,104.0
2022-06-24 12:00:00+00:00,78.08,78.09,78.06,78.06,2182.0
2022-06-24 13:00:00+00:00,78.08,78.1,78.07,78.08,591313.0
2022-06-24 14:00:00+00:00,78.11,78.2,78.08,78.09,1856357.0
2022-06-24 15:00:00+00:00,78.12,78.14,78.1,78.1,422846.0
2022-06-24 16:00:00+00:00,78.12,78.12,78.1,78.12,406192.0
2022-06-24 17:00:00+00:00,78.1,78.13,78.09,78.12,1061764.0
2022-06-24 18:00:00+00:00,78.1,78.1,78.09,78.1,578284.0
2022-06-24 19:00:00+00:00,78.1,78.12,78.09,78.1,946432.0
2022-06-24 20:00:00+00:00,78.13,78.13,78.1,78.1,369201.0
2022-06-27 11:00:00+00:00,78.05,78.09,78.05,78.09,5534.0
2022-06-27 12:00:00+00:00,78.02,78.1,78.02,78.1,2271.0
2022-06-27 13:00:00+00:00,78.07,78.09,78.02,78.03,656503.0
2022-06-27 14:00:00+00:00,78.08,78.09,78.05,78.07,1439084.0
2022-06-27 15:00:00+00:00,78.04,78.08,78.02,78.08,1219332.0
2022-06-27 16:00:00+00:00,78.01,78.04,78.0,78.03,505427.0
2022-06-27 17:00:00+00:00,78.0,78.02,77.96,78.01,631786.0
2022-06-27 18:00:00+00:00,78.0,78.01,77.98,78.0,756075.0
2022-06-27 19:00:00+00:00,78.01,78.03,78.0,78.0,1821113.0
2022-06-27 20:00:00+00:00,78.03,78.03,78.01,78.03,703803.0
2022-06-28 11:00:00+00:00,77.98,77.98,77.98,77.98,3721.0
2022-06-28 12:00:00+00:00,77.98,77.98,77.98,77.98,121.0
2022-06-28 13:00:00+00:00,78.0,78.01,77.98,77.99,970395.0
2022-06-28 14:00:00+00:00,77.99,78.02,77.98,78.0,460285.0
2022-06-28 15:00:00+00:00,78.0,78.01,77.98,77.99,372823.0
2022-06-28 16:00:00+00:00,78.01,78.02,78.0,78.0,247239.0
2022-06-28 17:00:00+00:00,78.0,78.02,77.97,78.01,723930.0
2022-06-28 18:00:00+00:00,78.01,78.01,77.99,78.0,477150.0
2022-06-28 19:00:00+00:00,78.01,78.02,78.0,78.0,756146.0
2022-06-28 20:00:00+00:00,77.99,78.03,77.99,78.01,615183.0
2022-06-29 11:00:00+00:00,78.06,78.06,78.06,78.06,1070.0
2022-06-29 12:00:00+00:00,78.02,78.05,78.02,78.05,17456.0
2022-06-29 13:00:00+00:00,78.03,78.04,78.0,78.02,616365.0
2022-06-29 14:00:00+00:00,78.07,78.07,78.01,78.03,648593.0
2022-06-29 15:00:00+00:00,78.09,78.1,78.06,78.07,354370.0
2022-06-29 16:00:00+00:00,78.09,78.11,78.09,78.09,222243.0
2022-06-29 17:00:00+00:00,78.09,78.1,78.09,78.09,940322.0
2022-06-29 18:00:00+00:00,78.11,78.11,78.09,78.09,316245.0
2022-06-29 19:00:00+00:00,78.11,78.11,78.09,78.1,851351.0
2022-06-29 20:00:00+00:00,78.08,78.1,78.08,78.1,423208.0
2022-06-30 11:00:00+00:00,78.18,78.19,78.14,78.14,5095.0
2022-06-30 12:00:00+00:00,78.25,78.26,78.1,78.1,13677.0
2022-06-30 13:00:00+00:00,78.22,78.25,78.21,78.22,899917.0
2022-06-30 14:00:00+00:00,78.24,78.26,78.21,78.22,1884093.0
