symbol,fundingTime,fundingRate,markPrice
BTCUSDT,1669766400007,0.00003404,
BTCUSDT,1669795200000,0.00004038,
BTCUSDT,1669824000015,0.00009511,
BTCUSDT,1669852800001,0.00001029,
BTCUSDT,1669881600006,-0.00005001,
BTCUSDT,1669910400000,0.00010000,
BTCUSDT,1669939200001,0.00008203,
BTCUSDT,1669968000016,0.00002825,
BTCUSDT,1669996800017,-0.00003753,
BTCUSDT,1670025600006,0.00003302,
BTCUSDT,1670054400000,0.00005123,
BTCUSDT,1670083200011,0.00010000,
BTCUSDT,1670112000006,0.00006174,
BTCUSDT,1670140800000,0.00006437,
BTCUSDT,1670169600006,0.00004581,
BTCUSDT,1670198400002,0.00000054,
BTCUSDT,1670227200011,-0.00004218,
BTCUSDT,1670256000008,0.00004603,
BTCUSDT,1670284800014,0.00002206,
BTCUSDT,1670313600027,0.00004118,
BTCUSDT,1670342400009,0.00002305,
BTCUSDT,1670371200000,0.00007887,
BTCUSDT,1670400000000,0.00000658,
BTCUSDT,1670428800000,-0.00001492,
BTCUSDT,1670457600006,0.00001183,
BTCUSDT,1670486400000,0.00002152,
BTCUSDT,1670515200014,0.00000167,
BTCUSDT,1670544000017,0.00001178,
BTCUSDT,1670572800005,0.00004007,
BTCUSDT,1670601600000,0.00003198,
BTCUSDT,1670630400009,-0.00001669,
BTCUSDT,1670659200010,-0.00000687,
BTCUSDT,1670688000001,0.00001711,
BTCUSDT,1670716800011,0.00000929,
BTCUSDT,1670745600007,0.00000873,
BTCUSDT,1670774400011,0.00000692,
BTCUSDT,1670803200000,0.00002406,
BTCUSDT,1670832000004,0.00002638,
BTCUSDT,1670860800000,-0.00001670,
BTCUSDT,1670889600000,0.00003003,
BTCUSDT,1670918400018,0.00001971,
BTCUSDT,1670947200011,0.00010000,
BTCUSDT,1670976000010,0.00010000,
BTCUSDT,1671004800015,0.00010000,
BTCUSDT,1671033600004,0.00010000,
BTCUSDT,1671062400000,0.00010000,
BTCUSDT,1671091200023,0.00010000,
BTCUSDT,1671120000010,0.00005180,
BTCUSDT,1671148800016,0.00004842,
BTCUSDT,1671177600011,0.00005706,
BTCUSDT,1671206400001,-0.00001987,
BTCUSDT,1671235200001,0.00002013,
BTCUSDT,1671264000011,0.00007810,
BTCUSDT,1671292800011,0.00009707,
BTCUSDT,1671321600008,0.00006274,
BTCUSDT,1671350400001,0.00006828,
BTCUSDT,1671379200012,-0.00000647,
BTCUSDT,1671408000000,0.00006468,
BTCUSDT,1671436800000,0.00003493,
BTCUSDT,1671465600000,0.00004496,
BTCUSDT,1671494400005,0.00005611,
BTCUSDT,1671523200016,-0.00000012,
BTCUSDT,1671552000000,0.00003401,
BTCUSDT,1671580800007,0.00003778,
BTCUSDT,1671609600012,0.00007742,
BTCUSDT,1671638400017,0.00007582,
BTCUSDT,1671667200004,0.00002918,
BTCUSDT,1671696000000,0.00008167,
BTCUSDT,1671724800001,0.00007198,
BTCUSDT,1671753600018,0.00010000,
BTCUSDT,1671782400000,0.00010000,
BTCUSDT,1671811200000,0.00008903,
BTCUSDT,1671840000001,0.00010000,
BTCUSDT,1671868800007,0.00004748,
BTCUSDT,1671897600008,0.00006222,
BTCUSDT,1671926400000,0.00000521,
BTCUSDT,1671955200013,0.00001855,
BTCUSDT,1671984000000,0.00003060,
BTCUSDT,1672012800001,0.00003319,
BTCUSDT,1672041600000,-0.00005064,
BTCUSDT,1672070400005,0.00002871,
BTCUSDT,1672099200005,0.00008655,
BTCUSDT,1672128000010,0.00001102,
BTCUSDT,1672156800006,0.00001951,
BTCUSDT,1672185600010,0.00004252,
BTCUSDT,1672214400010,0.00009764,
BTCUSDT,1672243200010,0.00002111,
BTCUSDT,1672272000011,0.00009985,
BTCUSDT,1672300800000,0.00008532,
BTCUSDT,1672329600008,0.00010000,
BTCUSDT,1672358400000,0.00010000,
BTCUSDT,1672387200000,0.00007132,
BTCUSDT,1672416000000,0.00010000,
BTCUSDT,1672444800014,0.00010000,
BTCUSDT,1672473600000,0.00010000,
BTCUSDT,1672502400000,0.00010000,
BTCUSDT,1672531200000,0.00010000,
BTCUSDT,1672560000008,0.00010000,
BTCUSDT,1672588800000,0.00000691,
BTCUSDT,1672617600000,-0.00001488,
BTCUSDT,1672646400008,-0.00004356,
BTCUSDT,1672675200015,0.00002670,
BTCUSDT,1672704000003,0.00010000,
BTCUSDT,1672732800018,0.00008977,
BTCUSDT,1672761600000,0.00003322,
BTCUSDT,1672790400000,0.00006489,
BTCUSDT,1672819200016,0.00003388,
BTCUSDT,1672848000011,0.00004931,
BTCUSDT,1672876800009,0.00005417,
BTCUSDT,1672905600011,0.00004436,
BTCUSDT,1672934400000,0.00007264,
BTCUSDT,1672963200005,0.00005587,
BTCUSDT,1672992000001,0.00006591,
BTCUSDT,1673020800000,0.00008658,
BTCUSDT,1673049600006,0.00002508,
BTCUSDT,1673078400017,0.00000671,
BTCUSDT,1673107200000,0.00010000,
BTCUSDT,1673136000015,0.00005657,
BTCUSDT,1673164800000,0.00010000,
BTCUSDT,1673193600010,0.00007452,
BTCUSDT,1673222400003,0.00005796,
BTCUSDT,1673251200000,-0.00000666,
BTCUSDT,1673280000006,0.00000905,
BTCUSDT,1673308800003,0.00002417,
BTCUSDT,1673337600021,0.00009685,
BTCUSDT,1673366400000,0.00003129,
BTCUSDT,1673395200011,0.00002761,
BTCUSDT,1673424000006,0.00002477,
BTCUSDT,1673452800004,-0.00000211,
BTCUSDT,1673481600000,0.00007549,
BTCUSDT,1673510400000,0.00010000,
BTCUSDT,1673539200000,0.00010000,
BTCUSDT,1673568000004,0.00010000,
BTCUSDT,1673596800000,0.00010000,
BTCUSDT,1673625600018,0.00007160,
BTCUSDT,1673654400000,0.00008746,
BTCUSDT,1673683200001,0.00045847,
BTCUSDT,1673712000000,0.00010000,
BTCUSDT,1673740800010,0.00013712,
BTCUSDT,1673769600002,0.00012434,
BTCUSDT,1673798400000,0.00019892,
BTCUSDT,1673827200010,0.00010000,
BTCUSDT,1673856000007,0.00010000,
BTCUSDT,1673884800000,0.00010000,
BTCUSDT,1673913600004,0.00010000,
BTCUSDT,1673942400005,0.00010000,
BTCUSDT,1673971200001,0.00010000,
BTCUSDT,1674000000008,0.00010000,
BTCUSDT,1674028800009,0.00010000,
BTCUSDT,1674057600017,0.00010000,
BTCUSDT,1674086400000,0.00010000,
BTCUSDT,1674115200015,0.00010000,
BTCUSDT,1674144000012,0.00010000,
BTCUSDT,1674172800000,0.00010000,
BTCUSDT,1674201600000,0.00010000,
BTCUSDT,1674230400000,0.00010000,
BTCUSDT,1674259200013,0.00010000,
BTCUSDT,1674288000001,0.00010000,
BTCUSDT,1674316800016,0.00010000,
BTCUSDT,1674345600000,0.00010000,
BTCUSDT,1674374400000,0.00010000,
BTCUSDT,1674403200023,0.00010000,
BTCUSDT,1674432000014,0.00010000,
BTCUSDT,1674460800014,0.00010000,
BTCUSDT,1674489600016,0.00010000,
BTCUSDT,1674518400008,0.00010000,
