Open time,Open,High,Low,Close,Volume,Close time,Quote volume,Number of trades,Taker base volume,Taker quote volume
2024-11-24 18:00:00+00:00,3309.6,3334.19,3307.07,3326.59,13181.5979,2024-11-24 18:59:59.999000+00:00,43810146.18156,195367,7177.0944,23853555.899435
2024-11-24 19:00:00+00:00,3326.59,3329.25,3309.99,3326.63,11508.3886,2024-11-24 19:59:59.999000+00:00,38195654.354119,168978,5161.3807,17135050.360325
2024-11-24 20:00:00+00:00,3326.64,3343.82,3321.51,3341.59,12351.2148,2024-11-24 20:59:59.999000+00:00,41199109.334187,167370,6048.9868,20176151.61337
2024-11-24 21:00:00+00:00,3341.59,3346.73,3331.68,3345.01,8402.7462,2024-11-24 21:59:59.999000+00:00,28054197.178214,126241,4150.5401,13858728.442076
2024-11-24 22:00:00+00:00,3345.01,3363.38,3337.4,3358.83,14461.9997,2024-11-24 22:59:59.999000+00:00,48459091.034895,154750,7659.8175,25668557.175674
2024-11-24 23:00:00+00:00,3358.83,3372.22,3351.38,3361.2,20271.4673,2024-11-24 23:59:59.999000+00:00,68131719.37825,317704,10598.4213,35623488.322595
2024-11-25 00:00:00+00:00,3361.21,3365.68,3334.99,3348.82,20176.9968,2024-11-25 00:59:59.999000+00:00,67643085.41124,285407,9203.6283,30860808.569414
2024-11-25 01:00:00+00:00,3348.81,3353.78,3300.01,3328.55,23365.2303,2024-11-25 01:59:59.999000+00:00,77616002.088575,409423,11157.256,37063207.08802
2024-11-25 02:00:00+00:00,3328.56,3350.11,3327.95,3338.16,10740.1496,2024-11-25 02:59:59.999000+00:00,35886630.607407,197098,5114.0007,17087968.166377
2024-11-25 03:00:00+00:00,3338.16,3370.4,3338.16,3362.44,11882.7511,2024-11-25 03:59:59.999000+00:00,39868296.343272,170153,6612.4498,22188603.965202
2024-11-25 04:00:00+00:00,3362.44,3387.66,3361.21,3365.79,18172.7731,2024-11-25 04:59:59.999000+00:00,61325058.396978,296250,9774.9992,32985770.378874
2024-11-25 05:00:00+00:00,3365.79,3391.79,3365.61,3381.72,12677.6894,2024-11-25 05:59:59.999000+00:00,42873494.254864,181360,7018.8128,23734649.655197
2024-11-25 06:00:00+00:00,3381.72,3390.39,3375.0,3380.39,9950.5677,2024-11-25 06:59:59.999000+00:00,33656074.66476,165690,4842.8199,16381035.247949
2024-11-25 07:00:00+00:00,3380.4,3419.81,3368.58,3399.41,22415.5538,2024-11-25 07:59:59.999000+00:00,76170647.441864,293249,12306.9021,41828041.743756
2024-11-25 08:00:00+00:00,3399.4,3414.4,3396.6,3413.0,15521.016,2024-11-25 08:59:59.999000+00:00,52864361.35804,237605,7525.0886,25635936.326081
2024-11-25 09:00:00+00:00,3413.0,3483.88,3410.3,3477.56,53171.4017,2024-11-25 09:59:59.999000+00:00,183867154.923275,535681,30069.8868,103948760.349751
2024-11-25 10:00:00+00:00,3477.55,3527.0,3460.02,3500.78,61354.1293,2024-11-25 10:59:59.999000+00:00,214657946.900446,560815,33996.5124,118937555.89712
2024-11-25 11:00:00+00:00,3500.77,3507.33,3453.02,3471.84,39714.7774,2024-11-25 11:59:59.999000+00:00,138444247.568562,378415,18099.1324,63113632.952855
2024-11-25 12:00:00+00:00,3471.84,3499.72,3470.0,3482.0,24775.0569,2024-11-25 12:59:59.999000+00:00,86334524.849963,361018,12792.458,44576752.877277
2024-11-25 13:00:00+00:00,3482.0,3495.02,3448.59,3476.38,40281.0716,2024-11-25 13:59:59.999000+00:00,139814965.467531,473594,20164.7331,70007065.30527
2024-11-25 14:00:00+00:00,3476.38,3521.5,3403.66,3407.74,90543.1626,2024-11-25 14:59:59.999000+00:00,314131520.134467,807421,43745.9673,151883232.339875
2024-11-25 15:00:00+00:00,3407.75,3537.98,3348.72,3518.41,134055.2385,2024-11-25 15:59:59.999000+00:00,460626912.010735,980942,66997.1581,230499443.6335
2024-11-25 16:00:00+00:00,3518.41,3546.66,3460.0,3483.8,86641.2093,2024-11-25 16:59:59.999000+00:00,304068713.430405,757241,43497.8705,152665621.064144
2024-11-25 17:00:00+00:00,3483.81,3485.44,3423.47,3462.18,49844.4154,2024-11-25 17:59:59.999000+00:00,171771892.572631,567907,22884.4197,78852770.383628
2024-11-25 18:00:00+00:00,3462.18,3481.47,3437.6,3447.73,26094.7548,2024-11-25 18:59:59.999000+00:00,90331337.313702,359001,12954.1763,44860137.221416
2024-11-25 19:00:00+00:00,3447.74,3485.0,3429.26,3464.0,28170.6467,2024-11-25 19:59:59.999000+00:00,97412588.094147,347421,12795.9908,44267467.208164
2024-11-25 20:00:00+00:00,3464.01,3503.0,3456.82,3501.8,27823.1558,2024-11-25 20:59:59.999000+00:00,96911232.947456,341722,15871.7216,55297484.066371
2024-11-25 21:00:00+00:00,3501.79,3505.45,3415.67,3439.37,35356.4172,2024-11-25 21:59:59.999000+00:00,122126622.997455,437973,16423.0794,56741615.905117
2024-11-25 22:00:00+00:00,3439.36,3455.0,3363.62,3451.15,73057.5054,2024-11-25 22:59:59.999000+00:00,249086973.438913,393699,34526.3571,117823641.694841
2024-11-25 23:00:00+00:00,3451.16,3471.42,3409.09,3414.49,33544.6996,2024-11-25 23:59:59.999000+00:00,115430526.840623,337771,15168.519,52222771.606327
2024-11-26 00:00:00+00:00,3414.49,3451.91,3395.84,3425.5,38917.0842,2024-11-26 00:59:59.999000+00:00,133471370.210088,340587,18806.5901,64529556.953554
2024-11-26 01:00:00+00:00,3425.51,3462.49,3422.61,3447.85,22984.2653,2024-11-26 01:59:59.999000+00:00,79157576.612554,235295,12850.9415,44249042.297743
2024-11-26 02:00:00+00:00,3447.84,3455.61,3437.03,3444.99,12362.7843,2024-11-26 02:59:59.999000+00:00,42610383.117229,185374,5516.359,19012499.73497
2024-11-26 03:00:00+00:00,3444.99,3447.57,3421.23,3434.61,24789.3303,2024-11-26 03:59:59.999000+00:00,85157025.890564,205173,15007.7163,51561000.612017
2024-11-26 04:00:00+00:00,3434.62,3439.35,3415.43,3420.61,23527.7406,2024-11-26 04:59:59.999000+00:00,80629621.186917,205078,16450.6088,56379580.401012
2024-11-26 05:00:00+00:00,3420.61,3432.38,3410.0,3432.14,12714.4335,2024-11-26 05:59:59.999000+00:00,43522334.137101,183584,7211.3705,24687093.515862
2024-11-26 06:00:00+00:00,3432.14,3442.72,3417.58,3423.77,12362.3662,2024-11-26 06:59:59.999000+00:00,42411914.52217,147711,7628.5505,26174624.674721
2024-11-26 07:00:00+00:00,3423.76,3423.77,3382.35,3394.8,24016.9566,2024-11-26 07:59:59.999000+00:00,81761188.23711,266039,10997.6113,37441568.88314
2024-11-26 08:00:00+00:00,3394.8,3397.33,3350.99,3373.21,44889.0582,2024-11-26 08:59:59.999000+00:00,151204794.33126,371924,20920.4597,70474587.602703
2024-11-26 09:00:00+00:00,3373.21,3390.74,3342.75,3356.81,27596.1541,2024-11-26 09:59:59.999000+00:00,92950813.406571,348317,12130.7125,40890433.932853
2024-11-26 10:00:00+00:00,3356.81,3367.98,3314.1,3317.4,33970.6681,2024-11-26 10:59:59.999000+00:00,113362411.584851,439713,15882.7694,53019555.750534
2024-11-26 11:00:00+00:00,3317.41,3331.32,3280.1,3323.01,53314.1369,2024-11-26 11:59:59.999000+00:00,176297428.583043,548640,24794.7787,82049403.958304
2024-11-26 12:00:00+00:00,3323.02,3339.6,3299.85,3312.0,29698.0859,2024-11-26 12:59:59.999000+00:00,98588613.254809,385929,13715.2904,45544702.617962
2024-11-26 13:00:00+00:00,3312.01,3335.49,3302.18,3311.5,22941.6587,2024-11-26 13:59:59.999000+00:00,76178977.20796,307557,10188.5077,33833475.76973
2024-11-26 14:00:00+00:00,3311.51,3362.5,3290.35,3345.96,45743.8152,2024-11-26 14:59:59.999000+00:00,152510574.493563,420335,23073.9725,76980775.551223
2024-11-26 15:00:00+00:00,3345.96,3354.4,3296.12,3296.32,33129.491,2024-11-26 15:59:59.999000+00:00,110134828.614058,395940,15902.5037,52873080.243788
2024-11-26 16:00:00+00:00,3296.33,3338.0,3291.49,3335.4,30007.076,2024-11-26 16:59:59.999000+00:00,99705967.751241,394415,12732.3304,42307384.900659
2024-11-26 17:00:00+00:00,3335.4,3336.01,3308.28,3326.57,31639.1803,2024-11-26 17:59:59.999000+00:00,105188237.571761,226012,10937.7485,36364945.261974
2024-11-26 18:00:00+00:00,3326.57,3331.82,3252.0,3282.31,46887.0904,2024-11-26 18:59:59.999000+00:00,154022030.010585,426321,17583.3596,57741086.461301
2024-11-26 19:00:00+00:00,3282.31,3300.8,3263.94,3300.61,30796.5942,2024-11-26 19:59:59.999000+00:00,101158982.809312,393305,15120.0391,49666091.674912
2024-11-26 20:00:00+00:00,3300.61,3333.48,3286.89,3324.19,30851.4159,2024-11-26 20:59:59.999000+00:00,102139897.533421,328240,12830.1014,42490046.252152
2024-11-26 21:00:00+00:00,3324.18,3331.79,3302.8,3323.52,17931.0133,2024-11-26 21:59:59.999000+00:00,59520934.186236,249421,9678.6811,32138822.34629
2024-11-26 22:00:00+00:00,3323.53,3344.31,3319.5,3325.39,12970.8608,2024-11-26 22:59:59.999000+00:00,43245844.484903,141920,6869.6347,22908555.36974
2024-11-26 23:00:00+00:00,3325.4,3333.17,3315.2,3324.73,8325.8903,2024-11-26 23:59:59.999000+00:00,27687552.226967,122775,3818.7766,12700688.709016
2024-11-27 00:00:00+00:00,3324.74,3345.73,3305.75,3309.35,15812.8528,2024-11-27 00:59:59.999000+00:00,52569756.176278,191761,6970.7784,23186717.013304
2024-11-27 01:00:00+00:00,3309.34,3346.6,3302.4,3341.77,16036.9579,2024-11-27 01:59:59.999000+00:00,53341245.754447,233841,7784.8904,25905131.196379
2024-11-27 02:00:00+00:00,3341.78,3366.61,3318.49,3364.77,30995.2311,2024-11-27 02:59:59.999000+00:00,103720593.021846,236945,20697.6234,69292529.228844
2024-11-27 03:00:00+00:00,3364.77,3372.5,3350.0,3361.03,23257.9507,2024-11-27 03:59:59.999000+00:00,78191781.196997,196015,16053.0159,53975434.733347
2024-11-27 04:00:00+00:00,3361.02,3436.05,3359.32,3400.64,53884.1928,2024-11-27 04:59:59.999000+00:00,183731482.871211,351010,29570.5985,100845528.23204
2024-11-27 05:00:00+00:00,3400.65,3414.29,3385.0,3399.6,17212.0223,2024-11-27 05:59:59.999000+00:00,58528076.901553,192207,8018.4995,27272408.048849
2024-11-27 06:00:00+00:00,3399.59,3445.73,3398.5,3426.92,37545.0967,2024-11-27 06:59:59.999000+00:00,128609007.731971,232737,21921.3061,75070664.813714
2024-11-27 07:00:00+00:00,3426.93,3437.2,3418.15,3424.11,15470.6086,2024-11-27 07:59:59.999000+00:00,53043471.805623,175016,7782.0195,26683785.46551
2024-11-27 08:00:00+00:00,3424.12,3438.44,3412.57,3421.98,22478.7669,2024-11-27 08:59:59.999000+00:00,76953722.505654,176848,11916.2645,40788993.100403
2024-11-27 09:00:00+00:00,3421.98,3423.5,3402.43,3412.6,13022.2038,2024-11-27 09:59:59.999000+00:00,44425683.402283,140679,7069.0389,24115423.55476
2024-11-27 10:00:00+00:00,3412.61,3485.5,3411.43,3455.49,44642.6321,2024-11-27 10:59:59.999000+00:00,154200918.800964,258286,26433.7484,91193998.140945
2024-11-27 11:00:00+00:00,3455.5,3467.35,3434.83,3460.43,17537.1559,2024-11-27 11:59:59.999000+00:00,60567761.030603,198509,9088.7058,31396937.731088
2024-11-27 12:00:00+00:00,3460.43,3484.0,3441.31,3478.0,23035.9114,2024-11-27 12:59:59.999000+00:00,79706853.578925,225292,12132.4596,41973936.534715
2024-11-27 13:00:00+00:00,3478.0,3505.0,3472.05,3504.99,33588.1829,2024-11-27 13:59:59.999000+00:00,117125468.559761,317278,20776.2478,72464960.746893
2024-11-27 14:00:00+00:00,3504.99,3528.8,3468.11,3520.5,69082.9613,2024-11-27 14:59:59.999000+00:00,241543123.741247,443589,41884.0479,146424683.259427
2024-11-27 15:00:00+00:00,3520.51,3573.17,3517.6,3552.79,66339.3705,2024-11-27 15:59:59.999000+00:00,235390990.699408,482559,39124.2035,138849039.168682
2024-11-27 16:00:00+00:00,3552.79,3574.89,3539.42,3557.89,41744.5587,2024-11-27 16:59:59.999000+00:00,148494158.258811,369762,19994.1844,71129961.50328
2024-11-27 17:00:00+00:00,3557.89,3570.42,3533.83,3560.77,24840.4095,2024-11-27 17:59:59.999000+00:00,88331570.788514,229856,12060.4931,42891543.8703
2024-11-27 18:00:00+00:00,3560.77,3593.73,3553.6,3586.19,27130.0224,2024-11-27 18:59:59.999000+00:00,97116833.792611,274819,15360.2741,54983833.690824
2024-11-27 19:00:00+00:00,3586.19,3611.8,3573.31,3589.6,36537.9685,2024-11-27 19:59:59.999000+00:00,131364494.374387,276484,19874.0076,71465785.592355
2024-11-27 20:00:00+00:00,3589.6,3630.0,3588.0,3623.99,33938.9897,2024-11-27 20:59:59.999000+00:00,122674180.502939,294132,20655.3109,74671158.27766
2024-11-27 21:00:00+00:00,3624.0,3645.94,3613.63,3632.79,30189.2508,2024-11-27 21:59:59.999000+00:00,109643041.477073,318444,15659.2686,56880174.506548
2024-11-27 22:00:00+00:00,3632.79,3674.97,3632.4,3665.9,32518.0794,2024-11-27 22:59:59.999000+00:00,119000245.854976,277164,17820.2607,65204199.824353
2024-11-27 23:00:00+00:00,3665.9,3684.92,3650.79,3653.28,27732.2718,2024-11-27 23:59:59.999000+00:00,101748626.932853,298940,14129.801,51864342.861871
2024-11-28 00:00:00+00:00,3653.27,3661.92,3634.5,3642.54,33071.8655,2024-11-28 00:59:59.999000+00:00,120568741.584651,270101,16553.9772,60350616.048562
2024-11-28 01:00:00+00:00,3642.54,3646.75,3615.0,3638.73,19679.6626,2024-11-28 01:59:59.999000+00:00,71416535.701254,200556,9039.9088,32809670.015597
2024-11-28 02:00:00+00:00,3638.73,3644.13,3616.67,3621.49,14065.977,2024-11-28 02:59:59.999000+00:00,51112469.886184,176015,6964.0345,25305996.491134
2024-11-28 03:00:00+00:00,3621.49,3627.8,3564.75,3598.8,35961.0745,2024-11-28 03:59:59.999000+00:00,129273787.20043,307770,15229.7492,54753650.604249
2024-11-28 04:00:00+00:00,3598.81,3613.98,3580.0,3604.0,34138.9206,2024-11-28 04:59:59.999000+00:00,122721182.902704,171769,19314.1853,69408265.285414
2024-11-28 05:00:00+00:00,3604.0,3618.4,3585.09,3588.95,15359.5798,2024-11-28 05:59:59.999000+00:00,55291105.593325,127266,7958.9635,28655956.062053
2024-11-28 06:00:00+00:00,3588.96,3603.82,3566.91,3594.81,17171.0135,2024-11-28 06:59:59.999000+00:00,61560542.255672,163083,8097.8214,29033082.985426
2024-11-28 07:00:00+00:00,3594.8,3612.13,3583.62,3592.4,14883.6167,2024-11-28 07:59:59.999000+00:00,53533142.192004,130745,7726.1065,27795417.769311
2024-11-28 08:00:00+00:00,3592.4,3638.39,3574.23,3629.14,39565.2573,2024-11-28 08:59:59.999000+00:00,142689441.967857,254277,26262.3029,94674470.535348
2024-11-28 09:00:00+00:00,3629.14,3630.5,3598.35,3598.36,18227.9603,2024-11-28 09:59:59.999000+00:00,65965242.159315,201150,9197.6134,33298229.745773
2024-11-28 10:00:00+00:00,3598.36,3622.99,3577.91,3603.26,17953.0031,2024-11-28 10:59:59.999000+00:00,64671250.488482,253334,8856.6323,31916881.011748
2024-11-28 11:00:00+00:00,3603.27,3636.36,3590.0,3620.51,17663.2522,2024-11-28 11:59:59.999000+00:00,63845607.826675,292521,8853.6203,32012099.863529
2024-11-28 12:00:00+00:00,3620.51,3642.19,3606.88,3622.38,21606.1538,2024-11-28 12:59:59.999000+00:00,78348345.531967,261613,10803.3353,39179889.673609
2024-11-28 13:00:00+00:00,3622.37,3622.92,3580.83,3588.12,24324.7015,2024-11-28 13:59:59.999000+00:00,87491078.163655,333128,9944.0451,35769951.330606
2024-11-28 14:00:00+00:00,3588.13,3607.79,3548.01,3567.17,47236.3011,2024-11-28 14:59:59.999000+00:00,168546260.548448,498901,19342.9279,69039858.695252
2024-11-28 15:00:00+00:00,3567.18,3577.01,3536.95,3541.78,53596.0764,2024-11-28 15:59:59.999000+00:00,190471132.719872,429138,26169.8488,92967793.156673
2024-11-28 16:00:00+00:00,3541.78,3559.18,3529.76,3541.08,31650.0767,2024-11-28 16:59:59.999000+00:00,112208586.558484,290434,16362.7206,58012450.934782
2024-11-28 17:00:00+00:00,3541.08,3563.46,3540.42,3552.99,18107.0802,2024-11-28 17:59:59.999000+00:00,64349454.577609,186000,9903.0178,35197822.712869
2024-11-28 18:00:00+00:00,3552.99,3582.69,3552.79,3578.39,17051.304,2024-11-28 18:59:59.999000+00:00,60948958.084692,169926,9440.3314,33737455.610221
2024-11-28 19:00:00+00:00,3578.39,3584.87,3564.19,3575.05,9762.1012,2024-11-28 19:59:59.999000+00:00,34881409.993786,136765,5156.4785,18423851.861749
2024-11-28 20:00:00+00:00,3575.05,3575.24,3547.86,3556.52,10684.6751,2024-11-28 20:59:59.999000+00:00,38024771.379256,116182,3784.9223,13474673.939247
2024-11-28 21:00:00+00:00,3556.53,3578.2,3556.53,3571.77,9682.3506,2024-11-28 21:59:59.999000+00:00,34568210.991024,109094,4720.3977,16854230.225064
2024-11-28 22:00:00+00:00,3571.78,3599.2,3567.22,3592.62,13379.3495,2024-11-28 22:59:59.999000+00:00,48022016.519514,113881,6815.8706,24459639.239988
2024-11-28 23:00:00+00:00,3592.62,3597.32,3574.86,3578.79,26155.0718,2024-11-28 23:59:59.999000+00:00,93743274.875162,199612,15117.3332,54175290.326598
2024-11-29 00:00:00+00:00,3578.8,3584.93,3552.0,3558.11,21412.8296,2024-11-29 00:59:59.999000+00:00,76440049.406704,221116,9731.2244,34743257.963665
2024-11-29 01:00:00+00:00,3558.11,3570.14,3550.07,3565.15,11089.2736,2024-11-29 01:59:59.999000+00:00,39491264.21802,177941,4907.8177,17479003.759631
2024-11-29 02:00:00+00:00,3565.15,3600.0,3564.0,3599.98,20425.0602,2024-11-29 02:59:59.999000+00:00,73202162.265545,227700,9835.1084,35251829.31483
2024-11-29 03:00:00+00:00,3599.98,3602.85,3578.98,3583.82,12105.9804,2024-11-29 03:59:59.999000+00:00,43435672.739897,135059,5738.4829,20592871.696582
2024-11-29 04:00:00+00:00,3583.82,3588.44,3563.16,3578.75,10544.3146,2024-11-29 04:59:59.999000+00:00,37686427.20886,124040,4586.0565,16392257.012521
2024-11-29 05:00:00+00:00,3578.75,3595.7,3575.59,3578.03,12976.3996,2024-11-29 05:59:59.999000+00:00,46533101.668053,93349,5606.7595,20107424.475306
2024-11-29 06:00:00+00:00,3578.03,3586.5,3558.0,3561.45,19160.3398,2024-11-29 06:59:59.999000+00:00,68389303.931762,155535,9479.153,33836889.674629
2024-11-29 07:00:00+00:00,3561.46,3566.64,3534.28,3544.49,33343.4365,2024-11-29 07:59:59.999000+00:00,118244127.394633,219869,17124.464,60714123.804675
2024-11-29 08:00:00+00:00,3544.5,3569.99,3544.49,3568.88,12436.1602,2024-11-29 08:59:59.999000+00:00,44283543.310599,114018,6988.2737,24886923.459007
2024-11-29 09:00:00+00:00,3568.88,3579.0,3560.5,3568.35,9835.854,2024-11-29 09:59:59.999000+00:00,35122174.140501,105217,4763.0457,17010433.228264
2024-11-29 10:00:00+00:00,3568.35,3584.88,3562.05,3584.88,15952.2749,2024-11-29 10:59:59.999000+00:00,56995456.045703,132717,9144.5669,32677378.315503
2024-11-29 11:00:00+00:00,3584.87,3599.66,3572.8,3594.74,17276.2677,2024-11-29 11:59:59.999000+00:00,61991447.321377,144094,10618.8652,38106789.799746
2024-11-29 12:00:00+00:00,3594.75,3600.69,3574.0,3586.39,19940.0263,2024-11-29 12:59:59.999000+00:00,71561460.052226,179623,11340.4462,40705874.679032
2024-11-29 13:00:00+00:00,3586.38,3616.99,3584.34,3610.61,25195.9134,2024-11-29 13:59:59.999000+00:00,90779819.487723,253757,13615.1745,49059630.90856
2024-11-29 14:00:00+00:00,3610.6,3636.36,3595.99,3633.6,23950.5357,2024-11-29 14:59:59.999000+00:00,86558814.154327,303957,13519.0521,48871027.524027
2024-11-29 15:00:00+00:00,3633.6,3647.98,3602.0,3613.95,45021.6581,2024-11-29 15:59:59.999000+00:00,163080802.656713,345213,25884.7667,93756105.978313
2024-11-29 16:00:00+00:00,3613.95,3620.08,3585.0,3596.61,26607.8747,2024-11-29 16:59:59.999000+00:00,95830121.576869,261440,12530.51,45141397.813246
2024-11-29 17:00:00+00:00,3596.61,3601.8,3578.48,3582.99,20399.0903,2024-11-29 17:59:59.999000+00:00,73179042.08569,287154,10099.0729,36233398.852272
2024-11-29 18:00:00+00:00,3582.99,3593.34,3570.0,3573.79,16826.587,2024-11-29 18:59:59.999000+00:00,60309312.249376,179216,7412.7802,26574153.886853
2024-11-29 19:00:00+00:00,3573.78,3585.0,3559.24,3582.79,12661.0697,2024-11-29 19:59:59.999000+00:00,45218832.722003,144828,6249.5858,22326396.946379
2024-11-29 20:00:00+00:00,3582.78,3603.08,3577.16,3592.86,9915.0931,2024-11-29 20:59:59.999000+00:00,35609590.466954,113939,5609.282,20147864.621217
