timestamp,Close,High,Low,Open,Volume
2016-06-20 09:00:00+00:00,167.1,167.1,167.1,167.1,300.0
2016-06-20 11:00:00+00:00,167.31,167.33,167.25,167.25,2610.0
2016-06-20 12:00:00+00:00,167.19,167.28,167.19,167.28,1010.0
2016-06-20 13:00:00+00:00,167.39,167.57,167.02,167.02,267793.0
2016-06-20 14:00:00+00:00,167.44,167.76,167.34,167.39,134046.0
2016-06-20 15:00:00+00:00,167.21,167.54,167.08,167.42,81376.0
2016-06-20 16:00:00+00:00,167.24,167.33,167.07,167.25,71845.0
2016-06-20 17:00:00+00:00,167.16,167.3,166.94,167.24,121986.0
2016-06-20 18:00:00+00:00,167.12,167.16,166.84,167.16,157071.0
2016-06-20 19:00:00+00:00,166.37,167.14,166.29,167.14,313107.0
2016-06-20 20:00:00+00:00,166.22,166.36,166.22,166.36,28691.0
2016-06-20 23:00:00+00:00,166.61,166.61,166.56,166.56,518.0
2016-06-21 12:00:00+00:00,166.63,166.85,166.63,166.85,818.0
2016-06-21 13:00:00+00:00,166.62,166.81,166.46,166.79,171879.0
2016-06-21 14:00:00+00:00,166.57,166.75,166.32,166.59,233479.0
2016-06-21 15:00:00+00:00,166.7,167.01,166.53,166.56,298382.0
2016-06-21 16:00:00+00:00,166.68,166.9,166.61,166.7,191537.0
2016-06-21 17:00:00+00:00,166.7,166.8,166.49,166.7,230056.0
2016-06-21 18:00:00+00:00,166.96,167.19,166.64,166.71,273196.0
2016-06-21 19:00:00+00:00,166.79,167.16,166.76,166.97,406564.0
2016-06-21 20:00:00+00:00,166.76,166.83,166.76,166.76,16482.0
2016-06-21 23:00:00+00:00,166.71,166.71,166.71,166.71,2030.0
2016-06-22 13:00:00+00:00,167.05,167.19,166.94,166.99,184362.0
2016-06-22 14:00:00+00:00,167.52,167.68,166.94,167.03,367205.0
2016-06-22 15:00:00+00:00,167.35,167.67,167.14,167.53,438166.0
2016-06-22 16:00:00+00:00,166.98,167.39,166.79,167.32,264134.0
2016-06-22 17:00:00+00:00,167.01,167.05,166.51,166.97,390764.0
2016-06-22 18:00:00+00:00,166.86,167.08,166.72,166.97,216724.0
2016-06-22 19:00:00+00:00,166.51,167.05,166.43,166.85,383676.0
2016-06-22 20:00:00+00:00,166.56,166.56,166.54,166.54,7841.0
2016-06-22 21:00:00+00:00,166.78,166.78,166.78,166.78,250.0
2016-06-22 22:00:00+00:00,167.29,167.5,167.04,167.04,5210.0
2016-06-22 23:00:00+00:00,167.31,167.31,167.31,167.31,100.0
2016-06-23 09:00:00+00:00,168.27,168.27,167.85,167.85,1000.0
2016-06-23 10:00:00+00:00,168.15,168.18,168.14,168.18,1800.0
2016-06-23 11:00:00+00:00,167.99,168.06,167.99,168.06,675.0
2016-06-23 12:00:00+00:00,168.06,168.06,167.91,167.91,1205.0
2016-06-23 13:00:00+00:00,167.74,168.07,167.5,168.07,228032.0
2016-06-23 14:00:00+00:00,167.88,167.99,167.6,167.75,302526.0
2016-06-23 15:00:00+00:00,168.23,168.3,167.89,167.93,243540.0
2016-06-23 16:00:00+00:00,168.09,168.33,167.98,168.25,241566.0
2016-06-23 17:00:00+00:00,168.02,168.2,167.93,168.09,274916.0
2016-06-23 18:00:00+00:00,168.2,168.28,167.93,168.02,453847.0
2016-06-23 19:00:00+00:00,168.74,168.75,168.05,168.2,536988.0
2016-06-23 20:00:00+00:00,169.18,169.18,168.17,168.74,300471.0
2016-06-23 21:00:00+00:00,169.67,169.68,169.24,169.24,786.0
2016-06-23 22:00:00+00:00,169.73,169.73,169.44,169.44,2800.0
2016-06-23 23:00:00+00:00,167.89,168.0,167.49,168.0,2409.0
2016-06-24 09:00:00+00:00,163.0,163.0,163.0,163.0,200.0
2016-06-24 10:00:00+00:00,162.58,163.12,162.53,163.04,1650.0
2016-06-24 11:00:00+00:00,162.61,163.01,162.35,162.67,4424.0
2016-06-24 12:00:00+00:00,163.14,163.57,162.46,162.66,93369.0
2016-06-24 13:00:00+00:00,164.88,165.04,162.8,163.14,1973557.0
2016-06-24 14:00:00+00:00,164.51,165.6,164.5,164.87,1634201.0
2016-06-24 15:00:00+00:00,164.36,164.6,163.9,164.51,1121140.0
2016-06-24 16:00:00+00:00,163.48,164.44,163.35,164.37,969448.0
2016-06-24 17:00:00+00:00,163.78,164.03,163.35,163.48,908044.0
2016-06-24 18:00:00+00:00,163.27,163.92,162.87,163.78,1229297.0
2016-06-24 19:00:00+00:00,162.66,163.63,162.26,163.25,2299793.0
2016-06-24 20:00:00+00:00,161.96,162.75,161.83,162.68,123226.0
2016-06-27 08:00:00+00:00,161.32,161.39,161.32,161.39,525.0
2016-06-27 10:00:00+00:00,160.94,160.94,160.94,160.94,100.0
2016-06-27 11:00:00+00:00,160.66,160.98,160.62,160.83,5100.0
2016-06-27 12:00:00+00:00,161.0,161.09,160.62,160.62,5394.0
2016-06-27 13:00:00+00:00,160.51,161.44,160.3,161.17,2655461.0
2016-06-27 14:00:00+00:00,159.13,160.77,159.05,160.39,1078155.0
2016-06-27 15:00:00+00:00,159.87,160.12,159.01,159.1,869078.0
2016-06-27 16:00:00+00:00,159.86,160.21,159.58,159.87,796313.0
2016-06-27 17:00:00+00:00,159.65,160.22,159.44,159.82,520121.0
2016-06-27 18:00:00+00:00,159.33,159.86,159.2,159.62,482656.0
2016-06-27 19:00:00+00:00,159.76,160.05,159.02,159.31,1071413.0
2016-06-27 20:00:00+00:00,159.11,159.71,159.11,159.69,329948.0
2016-06-27 21:00:00+00:00,159.18,159.18,159.18,159.18,245.0
2016-06-27 22:00:00+00:00,159.61,159.61,159.61,159.61,1600.0
2016-06-28 10:00:00+00:00,161.0,161.0,161.0,161.0,4000.0
2016-06-28 11:00:00+00:00,160.81,160.91,160.81,160.91,1100.0
2016-06-28 12:00:00+00:00,161.28,161.39,159.69,161.09,3113.0
2016-06-28 13:00:00+00:00,161.78,161.9,161.06,161.16,762924.0
2016-06-28 14:00:00+00:00,161.37,161.91,161.29,161.81,338776.0
2016-06-28 15:00:00+00:00,161.53,161.59,160.98,161.37,1111349.0
2016-06-28 16:00:00+00:00,161.59,161.76,161.3,161.54,235460.0
2016-06-28 17:00:00+00:00,161.4,161.64,161.2,161.58,525005.0
2016-06-28 18:00:00+00:00,162.27,162.44,161.16,161.39,575221.0
2016-06-28 19:00:00+00:00,162.61,162.65,161.98,162.29,865946.0
2016-06-28 20:00:00+00:00,162.74,162.76,162.6,162.64,179532.0
2016-06-28 21:00:00+00:00,162.66,162.66,162.66,162.66,326.0
2016-06-28 22:00:00+00:00,162.64,162.64,162.57,162.57,475.0
2016-06-28 23:00:00+00:00,162.69,162.69,162.69,162.69,300.0
2016-06-29 10:00:00+00:00,163.91,163.91,163.91,163.91,500.0
2016-06-29 11:00:00+00:00,163.79,163.82,163.53,163.82,9700.0
2016-06-29 12:00:00+00:00,164.05,164.05,163.75,163.78,6451.0
2016-06-29 13:00:00+00:00,164.08,164.27,163.8,163.99,635934.0
2016-06-29 14:00:00+00:00,164.53,164.68,164.02,164.08,793482.0
2016-06-29 15:00:00+00:00,164.97,165.07,164.55,164.56,607256.0
2016-06-29 16:00:00+00:00,164.94,165.23,164.92,164.98,341451.0
2016-06-29 17:00:00+00:00,165.09,165.1,164.8,164.94,323749.0
2016-06-29 18:00:00+00:00,165.4,165.46,165.05,165.09,473208.0
2016-06-29 19:00:00+00:00,165.42,165.63,165.24,165.4,868268.0
2016-06-29 20:00:00+00:00,166.34,166.34,165.44,165.44,56167.0
2016-06-29 21:00:00+00:00,166.22,166.22,166.22,166.22,11538.0
2016-06-30 11:00:00+00:00,166.08,166.08,166.04,166.04,11800.0
2016-06-30 12:00:00+00:00,165.82,165.88,165.62,165.88,4224.0
2016-06-30 13:00:00+00:00,165.41,165.94,165.34,165.9,400015.0
2016-06-30 14:00:00+00:00,166.21,166.22,165.34,165.41,264411.0
2016-06-30 15:00:00+00:00,166.49,166.63,166.09,166.22,1021584.0
2016-06-30 16:00:00+00:00,167.16,167.22,166.47,166.51,412448.0
2016-06-30 17:00:00+00:00,167.12,167.24,166.92,167.17,345392.0
