timestamp,Close,High,Low,Open,Volume
2021-04-14 17:00:00+00:00,375.625,429.54,375.0,381.0,49407829.0
2021-04-14 18:00:00+00:00,329.66,380.0,325.0,375.8554,21397264.0
2021-04-14 19:00:00+00:00,327.87,344.78,310.0,329.0841,17156493.0
2021-04-14 20:00:00+00:00,335.99,337.49,327.5,327.87,854950.0
2021-04-14 21:00:00+00:00,345.51,350.99,335.0,335.06,645623.0
2021-04-14 22:00:00+00:00,343.4,347.93,339.13,345.51,294216.0
2021-04-14 23:00:00+00:00,338.0,345.1,338.0,343.4,160972.0
2021-04-15 08:00:00+00:00,366.3,369.0,357.1,367.0,246905.0
2021-04-15 09:00:00+00:00,362.77,366.8,361.9,366.0,64563.0
2021-04-15 10:00:00+00:00,357.8,363.3,355.11,362.01,101439.0
2021-04-15 11:00:00+00:00,349.5,359.49,346.22,357.8,533190.0
2021-04-15 12:00:00+00:00,349.78,359.46,346.22,358.0,740988.0
2021-04-15 13:00:00+00:00,339.0,350.05,332.49,349.78,11123064.0
2021-04-15 14:00:00+00:00,335.25,339.0,321.5401,339.0,8109686.0
2021-04-15 15:00:00+00:00,333.855,337.92,328.31,335.15,4766978.0
2021-04-15 16:00:00+00:00,333.92,335.95,330.5,333.74,3092930.0
2021-04-15 17:00:00+00:00,332.3,338.18,330.0,334.0,3035705.0
2021-04-15 18:00:00+00:00,324.13,333.0,320.0,332.165,3864283.0
2021-04-15 19:00:00+00:00,325.69,325.69,317.2701,324.2,4593566.0
2021-04-15 20:00:00+00:00,324.6,327.49,322.75,325.74,329958.0
2021-04-15 21:00:00+00:00,325.3,326.0,324.15,324.4,33560.0
2021-04-15 22:00:00+00:00,326.66,327.0,325.01,325.37,37705.0
2021-04-15 23:00:00+00:00,328.4,328.76,326.07,326.28,58983.0
2021-04-16 08:00:00+00:00,320.5,325.9,315.62,324.0,54744.0
2021-04-16 09:00:00+00:00,320.0,323.3,320.0,321.5,14528.0
2021-04-16 10:00:00+00:00,318.0,320.0,317.0,319.2,20789.0
2021-04-16 11:00:00+00:00,321.5,322.75,318.45,318.45,145059.0
2021-04-16 12:00:00+00:00,326.8,331.0,318.5001,320.88,308104.0
2021-04-16 13:00:00+00:00,327.75,330.0,321.03,326.8,3842309.0
2021-04-16 14:00:00+00:00,331.49,333.0,322.75,328.0,3374595.0
2021-04-16 15:00:00+00:00,337.98,345.99,331.0001,331.49,5606193.0
2021-04-16 16:00:00+00:00,335.61,341.18,334.5,337.96,2237370.0
2021-04-16 17:00:00+00:00,333.0,336.5,328.5501,335.81,2248829.0
2021-04-16 18:00:00+00:00,339.98,341.0,332.64,332.6954,1975511.0
2021-04-16 19:00:00+00:00,341.59,343.43,337.5001,339.8628,2665748.0
2021-04-16 20:00:00+00:00,343.71,344.99,340.35,340.8,242588.0
2021-04-16 21:00:00+00:00,344.45,345.94,343.76,343.76,84263.0
2021-04-19 08:00:00+00:00,330.5,338.24,327.0,337.0,104324.0
2021-04-19 09:00:00+00:00,331.5,331.5,328.23,330.4,20366.0
2021-04-19 10:00:00+00:00,331.25,334.0,331.2,333.0,19770.0
2021-04-19 11:00:00+00:00,335.55,337.62,331.5,332.19,142103.0
2021-04-19 12:00:00+00:00,330.5801,337.56,330.5801,333.78,164521.0
2021-04-19 13:00:00+00:00,331.88,339.4,327.8,331.0,3017095.0
2021-04-19 14:00:00+00:00,331.28,341.01,328.0,331.9601,2644235.0
2021-04-19 15:00:00+00:00,332.659,333.26,326.79,331.37,1380912.0
2021-04-19 16:00:00+00:00,331.565,336.0,330.0,332.6478,884450.0
2021-04-19 17:00:00+00:00,334.73,335.98,331.4275,331.561,712508.0
2021-04-19 18:00:00+00:00,332.0,334.8999,330.5,334.73,802569.0
2021-04-19 19:00:00+00:00,332.75,333.0,327.25,331.75,1671839.0
2021-04-19 20:00:00+00:00,332.5,333.3,332.25,333.0,69354.0
2021-04-19 21:00:00+00:00,332.63,333.0,331.75,332.5,16184.0
2021-04-19 22:00:00+00:00,331.8,332.5,331.5,332.5,6719.0
2021-04-19 23:00:00+00:00,331.74,332.0,331.0,332.0,11447.0
2021-04-20 08:00:00+00:00,331.16,333.0,328.5,328.82,2663.0
2021-04-20 09:00:00+00:00,331.99,334.0,331.0,332.5,4440.0
2021-04-20 10:00:00+00:00,331.88,331.99,330.0,330.62,11191.0
2021-04-20 11:00:00+00:00,331.5,332.3,329.2,331.06,26742.0
2021-04-20 12:00:00+00:00,332.0,332.25,329.0,331.0124,41509.0
2021-04-20 13:00:00+00:00,326.0,337.0,321.56,332.0,2937020.0
2021-04-20 14:00:00+00:00,325.085,331.1799,321.63,325.87,2456064.0
2021-04-20 15:00:00+00:00,317.595,326.68,312.0201,325.01,2841450.0
2021-04-20 16:00:00+00:00,316.82,320.99,315.12,317.6987,1146908.0
